Created at,Total,Subtotal,marketing,item_count,total_7d_avg,total_30d_avg,items_7d_avg,total_7d_std,total_prev_day,total_prev_week,total_prev_month,total_same_day_last_week,items_same_day_last_week,total_growth_1d,total_growth_1w,quarter,day_of_year,week_of_year,week_sin,week_cos,year_sin,year_cos,total_discount,discount_ratio,avg_shipping_cost,avg_items_per_order,days_to_next_shopping_holiday,next_shopping_holiday,pre_holiday_period
2023-06-30 00:00:00+02:00,15533.4,15083.4,0,58,17516.25714,24258.95067,63.14285714,10556.34687,10025,33592,32083,33592,86,0.549466334,-0.53758633,2,181,26,-0.433883739,-0.900968868,0.02581844,-0.999666649,5640,0.373920999,40.90909091,5.272727273,0,Black Friday,1
2023-07-01 00:00:00+02:00,18771.2,18421.2,0,62,17007.57143,24148.91733,58.85714286,10369.75514,15533.4,22332,22072.2,22332,92,0.208441165,-0.159448325,3,182,26,-0.974927912,-0.222520934,0.008606997,-0.999962959,9842.2,0.534286583,35,6.2,0,Black Friday,1
2023-07-02 00:00:00+02:00,11029.4,10379.4,0,65,13480.45714,23573.664,53.14285714,6373.390949,18771.2,35719.2,28287,35719.2,105,-0.41242968,-0.691219288,3,183,26,-0.781831482,0.623489802,-0.008606997,-0.999962959,3238.2,0.311983352,46.42857143,4.642857143,0,Black Friday,1
2023-07-03 00:00:00+02:00,18898.4,18508.4,0,67,15167.65714,23024.93067,59.14285714,5948.175668,11029.4,7088,35360.4,7088,25,0.713456761,1.666252822,3,184,27,0,1,-0.02581844,-0.999666649,5803.6,0.313565732,30,5.153846154,0,Black Friday,1
2023-07-04 00:00:00+02:00,12163.6,11573.6,0,50,13428.54286,22812.084,54.28571429,4397.978863,18898.4,24337.4,18549,24337.4,84,-0.356368793,-0.500209554,3,185,27,0.781831482,0.623489802,-0.043022233,-0.999074115,3969.6,0.342987489,49.16666667,4.166666667,0,Black Friday,1
2023-07-05 00:00:00+02:00,16096.78,15506.78,0,107,14645.39714,22678.20333,66.57142857,3619.119735,12163.6,7578.8,20113.2,7578.8,21,0.323356572,1.123921993,3,186,27,0.974927912,-0.222520934,-0.060213277,-0.998185534,7478.02,0.482241961,42.14285714,7.642857143,0,Black Friday,1
2023-07-06 00:00:00+02:00,57238,55418,0,258,21390.11143,23842.28333,95.28571429,16087.94434,16096.78,10025,22315.6,10025,57,2.555866453,4.709526185,3,187,27,0.433883739,-0.900968868,-0.077386479,-0.99700117,15331.6,0.276653795,39.56521739,5.608695652,0,Black Friday,1
2023-07-07 00:00:00+02:00,58336.52,56756.52,0,227,27504.84286,24756.40733,119.4285714,20904.29849,57238,15533.4,30912.8,15533.4,58,0.019192145,2.755553839,3,188,27,-0.433883739,-0.900968868,-0.09453675,-0.995521372,22980.08,0.404888813,38.53658537,5.536585366,0,Black Friday,1
2023-07-08 00:00:00+02:00,39200.4,38560.4,0,178,30423.3,24836.72067,136,20907.83732,58336.52,18771.2,36791,18771.2,62,-0.328029852,1.088326798,3,189,27,-0.974927912,-0.222520934,-0.111659007,-0.99374658,21143.6,0.548324188,32,8.9,0,Black Friday,1
2023-07-09 00:00:00+02:00,25356.05,24586.05,0,69,32469.96429,24872.31567,136.5714286,19335.01914,39200.4,11029.4,24288.2,11029.4,65,-0.35316859,1.298950986,3,190,27,-0.781831482,0.623489802,-0.128748177,-0.99167732,6286.35,0.255687677,45.29411765,4.058823529,0,Black Friday,1
2023-07-10 00:00:00+02:00,31218.8,30468.8,0,109,34230.02143,25416.58233,142.5714286,18433.44441,25356.05,18898.4,14890.8,18898.4,67,0.231217007,0.651928206,3,191,28,0,1,-0.145799197,-0.989314204,13022.6,0.427407709,39.47368421,5.736842105,0,Black Friday,1
2023-07-11 00:00:00+02:00,28981.75,28051.75,0,116,36632.61429,25573.92733,152,16015.41689,31218.8,12163.6,24261.4,12163.6,50,-0.071657142,1.382662205,3,192,28,0.781831482,0.623489802,-0.162807013,-0.986657933,10241.05,0.365077045,40.43478261,5.043478261,0,Black Friday,1
2023-07-12 00:00:00+02:00,50940.9,49200.9,0,207,41610.34571,26228.35733,166.2857143,13835.48185,28981.75,16096.78,31308,16096.78,107,0.75768889,2.164663989,3,193,28,0.974927912,-0.222520934,-0.179766586,-0.983709294,22894.9,0.465334984,44.61538462,5.307692308,0,Black Friday,1
2023-07-13 00:00:00+02:00,78297.45,76657.45,0,352,44618.83857,28136.30567,179.7142857,19091.3863,50940.9,57238,21059,57238,258,0.537025259,0.367927775,3,194,28,0.433883739,-0.900968868,-0.19667289,-0.98046916,44123.35,0.575591153,40,8.585365854,0,Black Friday,1
2023-07-14 00:00:00+02:00,36813,35003,0,279,41544.05,28416.399,187.1428571,18227.55352,78297.45,58336.52,28410.2,58336.52,227,-0.529831431,-0.368954473,3,195,28,-0.433883739,-0.900968868,-0.213520915,-0.976938493,32811.2,0.93738251,48.91891892,7.540540541,0,Black Friday,1
2023-07-15 00:00:00+02:00,31555.4,30215.4,0,239,40451.90714,27176.655,195.8571429,18616.27086,36813,39200.4,68747.72,39200.4,178,-0.142819113,-0.19502352,3,196,28,-0.974927912,-0.222520934,-0.23030567,-0.973118337,24928,0.825009763,46.20689655,8.24137931,0,Black Friday,1
2023-07-16 00:00:00+02:00,27202,26602,0,110,40715.61429,26856.42167,201.7142857,18378.34591,31555.4,25356.05,36809,25356.05,69,-0.137960539,0.072801166,3,197,28,-0.781831482,0.623489802,-0.24702218,-0.969009826,14591.4,0.548507631,37.5,6.875,0,Black Friday,1
2023-07-17 00:00:00+02:00,52782,51742,0,203,43796.07143,27882.115,215.1428571,18328.32626,27202,31218.8,22011.2,31218.8,109,0.940372031,0.690712007,3,198,29,0,1,-0.263665493,-0.964614176,29412.2,0.568439566,37.14285714,7.25,0,Black Friday,1
2023-07-18 00:00:00+02:00,40624,39634,0,216,45459.25,29092.24833,229.4285714,17256.88287,52782,28981.75,4320,28981.75,116,-0.230343678,0.401709697,3,199,29,0.781831482,0.623489802,-0.280230675,-0.95993269,15133.2,0.381823687,35.35714286,7.714285714,0,Black Friday,1
2023-07-19 00:00:00+02:00,28501,27671,0,124,42253.55,29399.92833,217.5714286,18130.99651,40624,50940.9,19270.6,50940.9,207,-0.298419653,-0.440508511,3,200,29,0.974927912,-0.222520934,-0.296712819,-0.954966755,18988.2,0.686213003,41.5,6.2,0,Black Friday,1
2023-07-20 00:00:00+02:00,72704.6,71424.6,0,331,41454.57143,31565.555,214.5714286,16309.67687,28501,78297.45,7735.8,78297.45,352,1.55094909,-0.071430806,3,201,29,0.433883739,-0.900968868,-0.313107041,-0.949717843,35154.2,0.492186166,36.57142857,9.457142857,0,Black Friday,1
2023-07-21 00:00:00+02:00,52111,51181,0,107,43640,32761.375,190,16606.3038,72704.6,36813,16236.4,36813,279,-0.283250303,0.415559721,3,202,29,-0.433883739,-0.900968868,-0.329408482,-0.944187509,6982,0.136417811,46.5,5.35,0,Black Friday,1
2023-07-22 00:00:00+02:00,25798.6,25108.6,0,113,42817.6,32360.88833,172,17426.79719,52111,31555.4,37813.2,31555.4,239,-0.504929861,-0.182434702,3,203,29,-0.974927912,-0.222520934,-0.345612313,-0.938377392,12938.2,0.515289582,46,7.533333333,0,Black Friday,1
2023-07-23 00:00:00+02:00,32993,32693,0,97,43644.88571,32340.92167,170.1428571,16683.54754,25798.6,27202,33592,27202,110,0.278867846,0.212888758,3,204,29,-0.781831482,0.623489802,-0.361713731,-0.932289213,10876.4,0.332682837,27.27272727,8.818181818,0,Black Friday,1
2023-07-24 00:00:00+02:00,41818,40978,0,159,42078.6,32990.455,163.8571429,16190.13305,32993,52782,22332,52782,203,0.267480981,-0.20772233,3,205,30,0,1,-0.377707965,-0.925924777,14230.4,0.347269266,36.52173913,6.913043478,0,Black Friday,1
2023-07-25 00:00:00+02:00,23944.2,22994.2,0,130,39695.77143,32597.955,151.5714286,17605.48185,41818,40624,35719.2,40624,216,-0.427418815,-0.410589799,3,206,30,0.781831482,0.623489802,-0.393590277,-0.91928597,12614.4,0.548590514,38,5.2,0,Black Friday,1
2023-07-26 00:00:00+02:00,29701.2,28811.2,0,143,39867.22857,33351.72833,154.2857143,17483.71011,23944.2,28501,7088,28501,124,0.240434009,0.042110803,3,207,30,0.974927912,-0.222520934,-0.409355959,-0.912374758,14249,0.494564614,37.08333333,5.958333333,0,Black Friday,1
2023-07-27 00:00:00+02:00,28223,27723,0,112,33512.71429,33481.24833,123,10072.37847,29701.2,72704.6,24337.4,72704.6,331,-0.049769033,-0.611812733,3,208,30,0.433883739,-0.900968868,-0.42500034,-0.90519319,13586.4,0.490076832,23.80952381,5.333333333,0,Black Friday,1
2023-07-28 00:00:00+02:00,36811.2,36061.2,0,168,31327.02857,34455.66167,131.7142857,6327.981125,28223,52111,7578.8,52111,107,0.304297913,-0.2936002,3,209,30,-0.433883739,-0.900968868,-0.440518784,-0.897743394,21933.8,0.608238217,34.09090909,7.636363636,0,Black Friday,1
2023-07-29 00:00:00+02:00,22776.8,21876.8,0,130,30895.34286,34880.72167,134.1428571,6849.555812,36811.2,25798.6,10025,25798.6,113,-0.381253532,-0.117130387,3,210,30,-0.974927912,-0.222520934,-0.455906694,-0.890027576,14654.4,0.669860309,42.85714286,6.19047619,0,Black Friday,1
2023-07-30 00:00:00+02:00,22830,22140,0,118,29443.48571,35123.94167,137.1428571,7386.844779,22776.8,32993,15533.4,32993,97,0.00233571,-0.308035038,3,211,30,-0.781831482,0.623489802,-0.471159508,-0.882048025,9521.8,0.430072267,38.33333333,6.555555556,0,Black Friday,1
2023-07-31 00:00:00+02:00,8963.2,8713.2,0,60,24749.94286,34797.00833,123,8558.630556,22830,41818,18771.2,41818,159,-0.60739378,-0.785661677,3,212,31,0,1,-0.486272707,-0.873807104,7821.8,0.897695451,31.25,7.5,0,Black Friday,1
2023-08-01 00:00:00+02:00,19733,18933,0,100,24148.34286,35087.12833,118.7142857,8770.100514,8963.2,23944.2,11029.4,23944.2,130,1.201557479,-0.175875577,3,213,31,0.781831482,0.623489802,-0.501241813,-0.865307254,8195.2,0.432852691,44.44444444,5.555555556,0,Black Friday,1
2023-08-02 00:00:00+02:00,21317,20967,0,99,22950.6,35167.74833,112.4285714,8452.101735,19733,29701.2,18898.4,29701.2,143,0.080271626,-0.282284891,3,214,31,0.974927912,-0.222520934,-0.516062391,-0.856550996,6580.4,0.313845567,25,7.071428571,0,Black Friday,1
2023-08-03 00:00:00+02:00,46913.2,45543.2,0,206,25620.62857,36326.06833,125.8571429,12417.27809,21317,28223,12163.6,28223,112,1.200741192,0.662232931,3,215,31,0.433883739,-0.900968868,-0.530730048,-0.847540923,20948.4,0.459967679,40.29411765,6.058823529,0,Black Friday,1
2023-08-04 00:00:00+02:00,45936,45186,0,251,26924.17143,37320.709,137.7142857,14146.39902,46913.2,36811.2,16096.78,36811.2,168,-0.020829958,0.24788108,3,216,31,-0.433883739,-0.900968868,-0.545240439,-0.838279705,20933,0.463262958,35.71428571,11.95238095,0,Black Friday,1
2023-08-05 00:00:00+02:00,30190.6,29270.6,0,99,27983.28571,36419.129,133.2857143,14061.4155,45936,22776.8,57238,22776.8,130,-0.342768199,0.325497875,3,217,31,-0.974927912,-0.222520934,-0.559589262,-0.828770087,12067,0.412256667,46,4.95,0,Black Friday,1
2023-08-06 00:00:00+02:00,25762.64,25162.64,0,105,28402.23429,35333.333,131.4285714,13925.31701,30190.6,22830,58336.52,22830,118,-0.146666843,0.128455541,3,218,31,-0.781831482,0.623489802,-0.573772268,-0.819014887,21862.36,0.868842061,35.29411765,6.176470588,0,Black Friday,1
2023-08-07 00:00:00+02:00,24485.8,23855.8,0,116,30619.74857,34842.84633,139.4285714,11302.8576,25762.64,8963.2,39200.4,8963.2,60,-0.049561691,1.731814531,3,219,32,0,1,-0.587785252,-0.809016994,10250.6,0.429690054,39.375,7.25,0,Black Friday,1
2023-08-08 00:00:00+02:00,7931.6,7831.6,0,29,28933.83429,34262.03133,129.2857143,13801.34162,24485.8,19733,25356.05,19733,100,-0.676073479,-0.598054021,3,220,32,0.781831482,0.623489802,-0.601624063,-0.798779373,7601,0.970555187,25,7.25,0,Black Friday,1
2023-08-09 00:00:00+02:00,7347,7097,0,24,26938.12,33466.30467,118.5714286,15931.92447,7931.6,21317,31218.8,21317,99,-0.073705179,-0.655345499,3,221,32,0.974927912,-0.222520934,-0.6152846,-0.788305056,970,0.136677469,35.71428571,3.428571429,0,Black Friday,1
2023-08-10 00:00:00+02:00,29478.4,28978.4,0,103,24447.43429,33482.85967,103.8571429,13459.70466,7347,46913.2,28981.75,46913.2,206,3.012304342,-0.371639539,3,222,32,0.433883739,-0.900968868,-0.628762815,-0.777597147,7392.2,0.255093449,29.41176471,6.058823529,0,Black Friday,1
2023-08-11 00:00:00+02:00,26975.4,26175.4,0,126,21738.77714,32684.00967,86,9834.092802,29478.4,45936,50940.9,45936,251,-0.084909629,-0.412761233,3,223,32,-0.433883739,-0.900968868,-0.642054713,-0.766658819,20712.2,0.791284947,40,6.3,0,Black Friday,1
2023-08-12 00:00:00+02:00,15238.4,14988.4,0,70,19602.74857,30582.04133,81.85714286,9301.78795,26975.4,30190.6,78297.45,30190.6,99,-0.435100128,-0.495260114,3,224,32,-0.974927912,-0.222520934,-0.655156357,-0.755493314,4958,0.330789144,31.25,8.75,0,Black Friday,1
2023-08-13 00:00:00+02:00,21669.4,21089.4,0,74,19018,30077.25467,77.42857143,8972.855583,15238.4,25762.64,36813,25762.64,105,0.422025934,-0.158882785,3,225,32,-0.781831482,0.623489802,-0.668063864,-0.74410394,6239.6,0.295864273,38.66666667,4.933333333,0,Black Friday,1
2023-08-14 00:00:00+02:00,43813.8,43163.8,0,133,21779.14286,30485.868,79.85714286,13004.10394,21669.4,24485.8,31555.4,24485.8,116,1.021920312,0.789355463,3,226,33,0,1,-0.680773409,-0.732494072,17540,0.406359032,38.23529412,7.823529412,0,Black Friday,1
2023-08-15 00:00:00+02:00,21286.4,20336.4,0,53,23686.97143,30288.68133,83.28571429,11530.03324,43813.8,7931.6,27202,7931.6,29,-0.514162205,1.683746029,3,227,33,0.781831482,0.623489802,-0.693281227,-0.72066715,4233.8,0.208188273,63.33333333,3.533333333,0,Black Friday,1
2023-08-16 00:00:00+02:00,21366,20376,0,105,25689.68571,29241.48133,94.85714286,9201.142948,21286.4,7347,52782,7347,24,0.003739477,1.908125766,3,228,33,0.974927912,-0.222520934,-0.70558361,-0.708626678,11383.8,0.55868669,49.5,5.25,0,Black Friday,1
2023-08-17 00:00:00+02:00,25786.4,24536.4,0,108,25162.25714,28746.89467,95.57142857,9052.383855,21366,29478.4,40624,29478.4,103,0.206889451,-0.125244247,3,229,33,0.433883739,-0.900968868,-0.717676914,-0.696376226,12768,0.520369736,56.81818182,4.909090909,0,Black Friday,1
2023-08-18 00:00:00+02:00,32178.8,30838.8,0,150,25905.6,28869.488,99,9431.776054,25786.4,26975.4,28501,26975.4,126,0.247898117,0.192894267,3,230,33,-0.433883739,-0.900968868,-0.729557554,-0.683919422,12514.8,0.405813456,53.6,6,0,Black Friday,1
2023-08-19 00:00:00+02:00,22085.6,20935.6,0,108,26883.77143,27182.188,104.4285714,8444.484452,32178.8,15238.4,72704.6,15238.4,70,-0.313659925,0.449338513,3,231,33,-0.974927912,-0.222520934,-0.741222011,-0.671259958,14428,0.689161046,63.88888889,6,0,Black Friday,1
2023-08-20 00:00:00+02:00,43587.6,41977.6,0,219,30014.94286,26898.07467,125.1428571,10091.70025,22085.6,21669.4,52111,21669.4,74,0.973575542,1.011481628,3,232,33,-0.781831482,0.623489802,-0.752666828,-0.658401585,27785,0.661900633,59.62962963,8.111111111,0,Black Friday,1
2023-08-21 00:00:00+02:00,19550.4,18830.4,0,68,26548.74286,26689.80133,115.8571429,8622.169928,43587.6,43813.8,25798.6,43813.8,133,-0.551468766,-0.553784424,3,233,34,0,1,-0.763888613,-0.645348113,3560,0.189055995,55.38461538,5.230769231,0,Black Friday,1
2023-08-22 00:00:00+02:00,4070,3800,0,24,24089.25714,25725.70133,111.7142857,12119.60549,19550.4,21286.4,32993,21286.4,53,-0.791820116,-0.808798106,3,234,34,0.781831482,0.623489802,-0.774884041,-0.632103411,2372,0.624210526,67.5,6,0,Black Friday,1
2023-08-23 00:00:00+02:00,19290.3,18400.3,0,59,23792.72857,24974.778,105.1428571,12222.29779,4070,21366,41818,21366,105,3.73963145,-0.097149677,3,235,34,0.974927912,-0.222520934,-0.785649855,-0.618671403,9404.5,0.511105797,68.46153846,4.538461538,0,Black Friday,1
2023-08-24 00:00:00+02:00,35731.9,34271.9,0,169,25213.51429,25367.70133,113.8571429,13043.17219,19290.3,25786.4,23944.2,25786.4,108,0.852324744,0.385687804,3,236,34,0.433883739,-0.900968868,-0.796182864,-0.60505607,26269.1,0.766490915,66.36363636,7.681818182,0,Black Friday,1
2023-08-25 00:00:00+02:00,25235,24335,0,129,24221.54286,25218.828,110.8571429,12684.26354,35731.9,32178.8,29701.2,32178.8,150,-0.293768313,-0.215788034,3,237,34,-0.433883739,-0.900968868,-0.806479946,-0.591261445,10697,0.439572632,60,8.6,0,Black Friday,1
2023-08-26 00:00:00+02:00,10209,9339,0,65,22524.88571,24618.36133,104.7142857,13765.78994,25235,22085.6,28223,22085.6,108,-0.595442837,-0.537753106,3,238,34,-0.974927912,-0.222520934,-0.816538051,-0.577291617,3405,0.364600064,72.5,5.416666667,0,Black Friday,1
2023-08-27 00:00:00+02:00,33259.9,32179.9,0,148,21049.5,24499.98467,94.57142857,11498.89193,10209,43587.6,36811.2,43587.6,219,2.257899892,-0.23694124,3,239,34,-0.781831482,0.623489802,-0.826354199,-0.563150724,11728.1,0.364454209,51.42857143,7.047619048,0,Black Friday,1
2023-08-28 00:00:00+02:00,20547.6,19617.6,0,77,21191.95714,24425.678,95.85714286,11483.39119,33259.9,19550.4,22776.8,19550.4,68,-0.382211011,0.051006629,3,240,35,0,1,-0.835925479,-0.548842958,5074.4,0.258665688,62,5.133333333,0,Black Friday,1
2023-08-29 00:00:00+02:00,26450,25940,0,64,24389.1,24546.34467,101.5714286,8700.030458,20547.6,4070,22830,4070,24,0.287254959,5.498771499,3,241,35,0.781831482,0.623489802,-0.845249057,-0.534372558,7002,0.269930609,46.36363636,5.818181818,0,Black Friday,1
2023-08-30 00:00:00+02:00,55162.5,54442.5,0,99,29513.7,26086.32133,107.2857143,14090.87701,26450,19290.3,8963.2,19290.3,59,1.085538752,1.859597829,3,242,35,0.974927912,-0.222520934,-0.85432217,-0.519743812,13290.5,0.244119943,40,5.5,0,Black Friday,1
2023-08-31 00:00:00+02:00,35149,33589,0,128,29430.42857,26600.188,101.4285714,14049.66753,55162.5,35731.9,19733,35731.9,169,-0.36280988,-0.016313154,3,243,35,0.433883739,-0.900968868,-0.863142128,-0.504961055,17695,0.526809372,65,5.333333333,0,Black Friday,1
2023-09-01 00:00:00+02:00,39467,38387,0,131,31463.57143,27205.188,101.7142857,14367.52357,35149,25235,21317,25235,129,0.122848445,0.563978601,3,244,35,-0.433883739,-0.900968868,-0.871706319,-0.490028666,20439,0.53244588,63.52941176,7.705882353,0,Black Friday,1
2023-09-02 00:00:00+02:00,38422,37072,0,177,35494,26922.148,117.7142857,10965.90809,39467,10209,46913.2,10209,65,-0.026477817,2.763541973,3,245,35,-0.974927912,-0.222520934,-0.880012204,-0.474951072,10670,0.2878183,71.05263158,9.315789474,0,Black Friday,1
2023-09-03 00:00:00+02:00,40184,39234,0,148,36483.15714,26730.41467,117.7142857,11042.81604,38422,33259.9,45936,33259.9,148,0.045859143,0.208181624,3,246,35,-0.781831482,0.623489802,-0.888057323,-0.459732739,27720,0.70653005,52.77777778,8.222222222,0,Black Friday,1
2023-09-04 00:00:00+02:00,13825.8,12805.8,0,54,35522.9,26184.92133,114.4285714,12810.29476,40184,20547.6,30190.6,20547.6,77,-0.655937687,-0.327133096,3,247,36,0,1,-0.895839291,-0.444378178,2151.2,0.167986381,60,3.176470588,0,Black Friday,1
2023-09-05 00:00:00+02:00,27428,26528,0,113,35662.61429,26240.43333,121.4285714,12699.70578,13825.8,26450,25762.64,26450,64,0.983827337,0.036975425,3,248,36,0.781831482,0.623489802,-0.903355802,-0.428891938,14387,0.54233263,47.36842105,5.947368421,0,Black Friday,1
2023-09-06 00:00:00+02:00,37851,37131,0,221,33189.54286,26685.94,138.8571429,9569.274399,27428,55162.5,24485.8,55162.5,99,0.380013125,-0.313827328,3,249,36,0.974927912,-0.222520934,-0.91060463,-0.413278608,29911,0.805553311,40,12.27777778,0,Black Friday,1
2023-09-07 00:00:00+02:00,43985,42845,0,130,34451.82857,27887.72,139.1428571,10416.13285,37851,35149,7931.6,35149,128,0.162056485,0.251386953,3,250,36,0.433883739,-0.900968868,-0.917583626,-0.397542814,35487,0.828264675,60,6.842105263,0,Black Friday,1
2023-09-08 00:00:00+02:00,29483,27803,0,86,33025.54286,28625.58667,132.7142857,10297.83325,43985,39467,7347,39467,131,-0.329703308,-0.252970836,3,251,36,-0.433883739,-0.900968868,-0.924290722,-0.38168922,14550,0.523324821,70,3.583333333,0,Black Friday,1
2023-09-09 00:00:00+02:00,21425,20525,0,86,30597.4,28357.14,119.7142857,10804.72056,29483,38422,29478.4,38422,177,-0.273310043,-0.442376763,3,252,36,-0.974927912,-0.222520934,-0.930723931,-0.365722523,15883,0.773836784,60,5.733333333,0,Black Friday,1
2023-09-10 00:00:00+02:00,38382.5,36762.5,0,121,30340.04286,28737.37667,115.8571429,10556.93431,21425,40184,26975.4,40184,148,0.791481914,-0.044831276,3,253,36,-0.781831482,0.623489802,-0.936881346,-0.349647455,19466.5,0.529520571,81,6.05,0,Black Friday,1
2023-09-11 00:00:00+02:00,37637.25,36827.25,0,85,33741.67857,29484.005,120.2857143,7833.946516,38382.5,13825.8,15238.4,13825.8,54,-0.019416401,1.722247537,3,254,37,0,1,-0.942761143,-0.333468779,12228.75,0.332057104,42.63157895,4.473684211,0,Black Friday,1
2023-09-12 00:00:00+02:00,27595,26785,0,86,33765.53571,29681.525,116.4285714,7811.737369,37637.25,27428,21669.4,27428,113,-0.266816784,0.006088669,3,255,37,0.781831482,0.623489802,-0.94836158,-0.317191289,16623,0.62060855,73.63636364,7.818181818,0,Black Friday,1
2023-09-13 00:00:00+02:00,32892.6,32202.6,0,73,33057.19286,29317.485,95.28571429,7601.51515,27595,37851,43813.8,37851,221,0.191976807,-0.13099786,3,256,37,0.974927912,-0.222520934,-0.953680997,-0.300819808,16539.4,0.513604492,53.07692308,5.615384615,0,Black Friday,1
2023-09-14 00:00:00+02:00,29549,28379,0,74,30994.90714,29592.905,87.28571429,5913.508364,32892.6,43985,21286.4,43985,130,-0.101652043,-0.328202796,3,257,37,0.433883739,-0.900968868,-0.958717817,-0.284359187,1650,0.058141584,58.5,3.7,0,Black Friday,1
2023-09-15 00:00:00+02:00,24099.35,23379.35,0,62,30225.81429,29684.01667,83.85714286,6467.093698,29549,29483,21366,29483,86,-0.184427561,-0.182601838,3,258,37,-0.433883739,-0.900968868,-0.963470549,-0.267814305,10098.65,0.431947424,60,5.166666667,0,Black Friday,1
2023-09-16 00:00:00+02:00,22203,21123,0,64,30336.95714,29564.57,80.71428571,6295.031813,24099.35,21425,25786.4,21425,86,-0.078688844,0.036312719,3,259,37,-0.974927912,-0.222520934,-0.967937783,-0.251190064,4983,0.235903991,63.52941176,3.764705882,0,Black Friday,1
2023-09-17 00:00:00+02:00,62045,61085,0,133,33717.31429,30560.11,82.42857143,13530.49688,22203,38382.5,32178.8,38382.5,121,1.794442192,0.616491891,3,260,37,-0.781831482,0.623489802,-0.972118197,-0.23449139,11940,0.195465335,40,5.541666667,0,Black Friday,1
2023-09-18 00:00:00+02:00,26064,25434,0,66,32063.99286,30692.72333,79.71428571,13677.9573,62045,37637.25,22085.6,37637.25,85,-0.579917802,-0.30749457,3,261,38,0,1,-0.976010551,-0.21772323,10936,0.429975623,45,4.714285714,0,Black Friday,1
2023-09-19 00:00:00+02:00,30154,29074,0,51,32429.56429,30244.93667,74.71428571,13572.39707,26064,27595,43587.6,27595,86,0.156921424,0.092734191,3,262,38,0.781831482,0.623489802,-0.979613692,-0.200890555,4308,0.148173626,72,3.4,0,Black Friday,1
2023-09-20 00:00:00+02:00,30312,28632,0,75,32060.90714,30603.65667,75,13592.756,30154,32892.6,19550.4,32892.6,73,0.005239769,-0.078455336,3,263,38,0.974927912,-0.222520934,-0.982926552,-0.183998352,3869,0.135128528,73.04347826,3.260869565,0,Black Friday,1
2023-09-21 00:00:00+02:00,55497.8,53707.8,0,125,35767.87857,32317.91667,82.28571429,16100.54297,30312,29549,4070,29549,74,0.830885458,0.878161698,3,264,38,0.433883739,-0.900968868,-0.98594815,-0.167051626,12326.2,0.229504839,68.84615385,4.807692308,0,Black Friday,1
2023-09-22 00:00:00+02:00,62051,59581,0,187,41189.54286,33743.27333,100.1428571,17815.02975,55497.8,24099.35,19290.3,24099.35,62,0.118080356,1.574799735,3,265,38,-0.433883739,-0.900968868,-0.98867759,-0.150055398,16746,0.281062755,85.17241379,6.448275862,0,Black Friday,1
2023-09-23 00:00:00+02:00,47228,45528,0,84,44764.54286,34126.47667,103,15762.62188,62051,22203,35731.9,22203,64,-0.238884144,1.127099941,3,266,38,-0.974927912,-0.222520934,-0.991114064,-0.133014707,17317,0.380359339,85,4.2,0,Black Friday,1
2023-09-24 00:00:00+02:00,35786,34096,0,77,41013.25714,34478.17667,95,13989.61824,47228,62045,25235,62045,133,-0.242271534,-0.423225079,3,267,38,-0.781831482,0.623489802,-0.993256849,-0.1159346,10815,0.317192633,84.5,3.85,0,Black Friday,1
2023-09-25 00:00:00+02:00,71373,70743,0,168,47485.97143,36516.97667,109.5714286,16223.53228,35786,26064,10209,26064,66,0.994439166,1.73837477,3,268,39,0,1,-0.995105311,-0.098820139,35224,0.497914988,45,12,0,Black Friday,1
2023-09-26 00:00:00+02:00,38751.9,37941.9,0,157,48714.24286,36700.04333,124.7142857,14969.65938,71373,30154,33259.9,30154,51,-0.457050986,0.285132984,3,269,39,0.781831482,0.623489802,-0.996658902,-0.081676395,24802.1,0.653686294,50.625,9.8125,0,Black Friday,1
2023-09-27 00:00:00+02:00,30314,28484,0,110,48714.52857,37025.59,129.7142857,14969.24963,38751.9,30312,20547.6,30312,75,-0.217741582,6.60E-05,3,270,39,0.974927912,-0.222520934,-0.997917161,-0.064508449,8596,0.301783457,101.6666667,6.111111111,0,Black Friday,1
2023-09-28 00:00:00+02:00,34989.6,32679.6,0,80,45784.78571,37310.24333,123.2857143,15420.48285,30314,55497.8,26450,55497.8,125,0.154238965,-0.369531765,3,271,39,0.433883739,-0.900968868,-0.998879716,-0.047321388,8020.4,0.245425281,85.55555556,2.962962963,0,Black Friday,1
2023-09-29 00:00:00+02:00,26640,26250,0,69,40726.07143,36359.49333,106.4285714,14997.4815,34989.6,62051,55162.5,62051,187,-0.238630907,-0.570675734,3,272,39,-0.433883739,-0.900968868,-0.999546281,-0.030120305,14062,0.535695238,43.33333333,7.666666667,0,Black Friday,1
2023-09-30 00:00:00+02:00,31824.66,31314.66,0,69,38525.59429,36248.682,104.2857143,15014.50444,26640,47228,35149,47228,84,0.194619369,-0.326148471,3,273,39,-0.974927912,-0.222520934,-0.999916659,-0.012910296,7267.34,0.23207469,51,6.9,0,Black Friday,1
2023-10-01 00:00:00+02:00,29718.4,28678.4,0,61,37658.79429,35923.72867,102,15369.95966,31824.66,35786,39467,35786,77,-0.066183268,-0.169552339,4,274,39,-0.781831482,0.623489802,-0.99999074,0.004303538,22521.6,0.785315778,86.66666667,5.083333333,0,Black Friday,1
